PP5950;405647.847;1328763.897;52.760
PP1;405721.402;1328729.403;51.640
T1;405636.183;1328787.544;52.748
T2;405691.634;1328858.910;61.827
001;405688.984;1328827.986;59.127
002;405686.715;1328828.264;59.111
003;405684.929;1328831.555;59.175
004;405684.795;1328831.955;59.180
005;405681.394;1328833.673;59.142
006;405678.847;1328835.880;58.817
007;405679.736;1328836.510;59.246
008;405683.759;1328841.429;59.923
009;405680.250;1328844.457;60.127
010;405678.586;1328842.497;59.973
011;405679.534;1328841.591;59.920
012;405677.853;1328840.031;58.859
013;405673.512;1328846.948;59.657
014;405680.678;1328855.152;60.703
015;405685.592;1328860.811;61.444
016;405689.218;1328864.784;62.045
017;405693.462;1328869.527;62.666
018;405698.787;1328875.524;63.648
019;405701.752;1328872.995;63.628
020;405703.249;1328871.700;63.595
021;405706.365;1328869.098;63.519
022;405707.204;1328868.390;63.499
023;405710.326;1328865.757;63.353
024;405714.985;1328861.736;63.075
025;405713.616;1328860.182;62.965
026;405713.230;1328859.102;62.919
027;405712.098;1328857.951;62.908
028;405713.309;1328856.756;62.859
029;405714.507;1328856.594;62.816
030;405708.184;1328857.362;62.735
031;405706.162;1328859.139;62.781
032;405700.058;1328851.927;61.648
033;405701.152;1328850.825;61.608
034;405705.160;1328847.409;61.545
035;405705.823;1328846.557;61.449
036;405706.929;1328857.377;62.044
037;405703.022;1328862.309;62.835
038;405703.385;1328864.515;63.117
039;405706.233;1328861.688;63.004
040;405702.633;1328857.909;62.478
041;405698.791;1328853.490;61.779
042;405694.875;1328849.260;61.152
043;405691.566;1328845.466;60.482
044;405688.168;1328841.904;60.187
045;405685.410;1328838.551;59.627
046;405689.803;1328833.684;59.473
047;405692.553;1328838.274;60.034
048;405694.886;1328841.869;60.388
049;405698.376;1328845.564;61.088
050;405700.772;1328849.266;61.536
051;405697.157;1328846.048;60.990
052;405702.260;1328842.629;61.045
053;405698.765;1328838.975;60.391
054;405693.413;1328832.929;59.522
055;405683.188;1328841.947;60.021
056;405686.498;1328845.727;60.461
057;405690.378;1328849.765;60.992
058;405693.401;1328853.541;61.559
059;405696.829;1328857.381;62.061
060;405698.471;1328865.588;62.863
061;405697.372;1328871.770;63.311
062;405694.076;1328868.148;62.774
063;405688.655;1328861.778;61.884
064;405686.459;1328857.564;61.474
065;405689.594;1328855.344;61.407
066;405688.660;1328855.135;61.172
067;405686.225;1328857.032;61.236
068;405683.854;1328858.827;61.181
069;405683.409;1328853.929;60.720
070;405685.229;1328850.796;60.616
071;405680.828;1328847.768;60.041
072;405677.790;1328849.839;60.143
073;405687.176;1328856.723;61.477
074;405687.975;1328853.962;61.033
075;405695.856;1328854.770;61.814
076;405692.730;1328851.718;61.266
077;405689.903;1328848.912;60.823
