T001;435842.920;1296818.109;43.252
R001;435902.588;1296782.780;53.403
T002;435827.948;1296810.784;42.159
T003;435832.915;1296804.592;42.586
MACH;435899.775;1296797.484;56.415
001;435829.405;1296812.746;42.311
002;435829.239;1296816.310;42.779
003;435828.622;1296813.865;42.208
004;435827.805;1296818.040;42.610
005;435829.063;1296818.652;42.357
006;435827.858;1296818.787;42.188
007;435827.019;1296811.034;42.102
008;435827.618;1296810.025;42.148
009;435831.980;1296814.941;42.384
010;435834.548;1296811.642;42.509
011;435837.766;1296810.465;42.606
012;435835.544;1296821.490;43.937
013;435837.168;1296823.658;43.302
014;435838.799;1296824.616;43.127
015;435845.225;1296821.866;43.310
016;435848.122;1296816.964;43.409
017;435849.710;1296811.593;43.219
018;435845.480;1296809.571;43.027
019;435845.055;1296805.714;44.987
020;435844.083;1296808.866;42.904
021;435837.430;1296818.254;45.159
022;435838.069;1296817.188;45.159
023;435847.060;1296807.914;42.861
024;435851.652;1296809.277;43.156
025;435854.476;1296803.803;43.058
026;435857.131;1296802.484;43.260
027;435857.259;1296801.664;43.555
028;435857.674;1296801.528;43.945
029;435860.076;1296803.643;43.496
030;435858.621;1296809.569;43.507
031;435863.979;1296813.024;43.974
032;435858.557;1296815.599;43.847
033;435861.478;1296817.067;44.130
034;435855.942;1296820.185;43.930
035;435851.925;1296817.908;43.633
036;435851.230;1296814.248;43.452
037;435855.219;1296823.258;43.979
038;435858.518;1296824.981;44.756
039;435859.572;1296825.651;44.880
040;435860.065;1296824.898;44.884
T004;435849.838;1296820.811;43.672
041;435844.716;1296813.583;43.292
042;435839.592;1296817.272;42.973
043;435840.495;1296812.252;42.774
044;435853.493;1296828.043;43.883
045;435854.509;1296832.942;44.114
046;435850.953;1296828.512;43.725
047;435848.857;1296830.072;43.702
048;435849.728;1296825.090;43.675
049;435845.514;1296822.176;43.366
050;435843.470;1296824.529;43.282
051;435840.798;1296825.775;43.135
052;435841.891;1296822.111;43.140
053;435842.997;1296809.222;45.135
054;435842.001;1296809.138;44.722
055;435860.625;1296802.915;45.934
056;435864.652;1296804.997;46.626
057;435864.567;1296805.112;46.872
058;435865.868;1296805.497;46.175
059;435866.754;1296805.858;46.416
060;435867.403;1296806.107;46.477
061;435851.140;1296801.745;42.841
062;435851.526;1296800.195;43.181
063;435849.612;1296803.386;42.716
064;435851.011;1296808.429;43.059
065;435853.555;1296812.927;43.400
066;435853.702;1296825.681;43.863
067;435854.989;1296825.413;43.931
068;435834.122;1296802.245;42.360
069;435832.186;1296804.888;42.543
070;435831.970;1296805.497;42.203
071;435831.531;1296810.098;42.323
072;435825.809;1296810.154;42.094
073;435825.549;1296808.443;41.958
074;435821.466;1296804.429;41.799
075;435819.701;1296804.969;41.660
076;435819.609;1296802.904;41.630
T005;435811.651;1296797.014;40.853
080;435813.766;1296809.566;41.673
081;435811.256;1296809.591;40.970
082;435813.416;1296806.632;41.474
083;435816.553;1296804.759;41.648
084;435816.980;1296801.846;41.387
085;435817.453;1296801.203;41.409
086;435823.487;1296797.892;41.624
087;435815.525;1296799.905;41.084
088;435814.865;1296800.868;41.064
089;435810.381;1296801.033;40.815
090;435808.835;1296807.784;40.583
091;435804.061;1296819.312;40.585
092;435798.527;1296828.903;40.596
093;435787.362;1296825.259;40.075
094;435785.295;1296830.171;40.034
095;435786.670;1296826.756;40.016
096;435788.824;1296826.357;40.090
097;435791.411;1296824.327;40.207
098;435795.540;1296827.859;40.323
099;435798.023;1296814.984;40.428
100;435801.527;1296813.818;40.475
101;435802.155;1296805.801;41.249
102;435808.700;1296797.465;40.772
103;435815.231;1296791.059;41.077
104;435816.867;1296786.144;41.422
105;435819.930;1296794.121;41.187
106;435822.546;1296794.232;41.334
107;435819.051;1296792.897;40.933
108;435838.573;1296768.531;41.421
109;435838.568;1296768.494;41.422
110;435834.272;1296762.992;41.880
111;435830.769;1296769.618;41.320
112;435840.567;1296768.442;41.002
113;435847.602;1296758.771;41.520
114;435852.808;1296749.931;41.737
115;435857.720;1296745.747;41.839
116;435824.196;1296783.259;41.132
117;435819.304;1296789.993;41.053
118;435815.591;1296795.376;40.889
119;435807.632;1296805.825;40.640
120;435809.080;1296816.866;43.514
121;435814.211;1296812.937;43.820
122;435812.600;1296812.025;43.727
123;435808.006;1296797.074;43.008
124;435813.937;1296788.879;43.065
125;435825.690;1296799.676;46.390
126;435819.647;1296802.887;43.204
127;435814.724;1296804.768;42.642










ST01;435830.898;1296769.596;47.420
ST02;435863.958;1296723.422;49.098
R002;435953.908;1296705.959;55.192
200;435896.672;1296793.021;52.863
201;435892.862;1296800.786;52.652
202;435889.708;1296807.216;52.395
203;435884.878;1296815.404;52.449
204;435880.974;1296821.835;52.336
205;435877.094;1296830.137;52.438
206;435872.439;1296837.425;52.133
207;435868.407;1296843.099;51.989
208;435891.501;1296813.494;52.858
209;435897.448;1296802.750;53.025
210;435903.780;1296791.350;53.247
211;435911.922;1296776.925;53.516


PP0294;435974.195;1296640.920;56.550
PP3420;436075.232;1296463.822;58.160
