T001;435843.218;1296818.431;43.253
R001;435902.886;1296783.102;53.403
T002;435828.246;1296811.106;42.159
T003;435833.214;1296804.914;42.586
MACH;435900.073;1296797.806;56.415
001;435829.703;1296813.068;42.311
002;435829.538;1296816.633;42.779
003;435828.920;1296814.187;42.208
004;435828.103;1296818.362;42.610
005;435829.361;1296818.974;42.357
006;435828.156;1296819.109;42.188
007;435827.318;1296811.357;42.102
008;435827.916;1296810.348;42.148
009;435832.278;1296815.263;42.384
010;435834.846;1296811.964;42.509
011;435838.064;1296810.787;42.606
012;435835.842;1296821.812;43.937
013;435837.466;1296823.980;43.302
014;435839.097;1296824.939;43.127
015;435845.523;1296822.188;43.310
016;435848.420;1296817.286;43.409
017;435850.008;1296811.915;43.219
018;435845.778;1296809.893;43.027
019;435845.353;1296806.037;44.987
020;435844.381;1296809.188;42.904
021;435837.728;1296818.577;45.159
022;435838.367;1296817.511;45.159
023;435847.358;1296808.236;42.861
024;435851.950;1296809.599;43.156
025;435854.775;1296804.126;43.058
026;435857.429;1296802.806;43.260
027;435857.558;1296801.986;43.555
028;435857.972;1296801.851;43.946
029;435860.374;1296803.966;43.497
030;435858.919;1296809.892;43.507
031;435864.277;1296813.346;43.974
032;435858.855;1296815.921;43.847
033;435861.776;1296817.389;44.130
034;435856.240;1296820.507;43.931
035;435852.224;1296818.230;43.633
036;435851.528;1296814.570;43.452
037;435855.517;1296823.580;43.979
038;435858.816;1296825.303;44.757
039;435859.870;1296825.973;44.880
040;435860.364;1296825.221;44.884
T004;435850.136;1296821.133;43.672
041;435845.014;1296813.906;43.292
042;435839.890;1296817.594;42.973
043;435840.793;1296812.575;42.774
044;435853.791;1296828.365;43.883
045;435854.808;1296833.265;44.114
046;435851.251;1296828.834;43.725
047;435849.155;1296830.395;43.702
048;435850.026;1296825.413;43.675
049;435845.812;1296822.499;43.366
050;435843.768;1296824.851;43.282
051;435841.096;1296826.098;43.135
052;435842.189;1296822.434;43.140
053;435843.295;1296809.544;45.135
054;435842.299;1296809.460;44.722
055;435860.923;1296803.237;45.934
056;435864.950;1296805.319;46.626
057;435864.865;1296805.434;46.873
058;435866.166;1296805.819;46.175
059;435867.053;1296806.180;46.416
060;435867.701;1296806.429;46.477
061;435851.438;1296802.068;42.841
062;435851.824;1296800.518;43.181
063;435849.910;1296803.709;42.716
064;435851.309;1296808.751;43.059
065;435853.853;1296813.249;43.400
066;435854.000;1296826.004;43.863
067;435855.288;1296825.735;43.932
068;435834.421;1296802.567;42.360
069;435832.484;1296805.210;42.543
070;435832.268;1296805.820;42.203
071;435831.829;1296810.420;42.323
072;435826.107;1296810.476;42.094
073;435825.847;1296808.765;41.958
074;435821.764;1296804.751;41.799
075;435819.999;1296805.291;41.660
076;435819.907;1296803.226;41.631
T005;435811.950;1296797.337;40.855
080;435814.064;1296809.888;41.674
081;435811.554;1296809.913;40.971
082;435813.714;1296806.954;41.475
083;435816.851;1296805.081;41.650
084;435817.278;1296802.168;41.388
085;435817.751;1296801.526;41.410
086;435823.785;1296798.214;41.625
087;435815.823;1296800.227;41.085
088;435815.163;1296801.190;41.065
089;435810.679;1296801.356;40.816
090;435809.133;1296808.107;40.584
091;435804.359;1296819.634;40.586
092;435798.825;1296829.225;40.597
093;435787.660;1296825.582;40.076
094;435785.593;1296830.493;40.035
095;435786.968;1296827.079;40.017
096;435789.122;1296826.680;40.091
097;435791.709;1296824.649;40.208
098;435795.838;1296828.181;40.324
099;435798.321;1296815.307;40.429
100;435801.825;1296814.140;40.477
101;435802.453;1296806.123;41.250
102;435808.998;1296797.788;40.774
103;435815.529;1296791.381;41.078
104;435817.166;1296786.467;41.423
105;435820.228;1296794.443;41.188
106;435822.844;1296794.554;41.335
107;435819.349;1296793.219;40.934
108;435838.871;1296768.853;41.422
109;435838.866;1296768.816;41.423
110;435834.570;1296763.315;41.881
111;435831.067;1296769.940;41.322
112;435840.865;1296768.764;41.003
113;435847.900;1296759.093;41.522
114;435853.106;1296750.254;41.738
115;435858.018;1296746.069;41.840
116;435824.494;1296783.581;41.133
117;435819.603;1296790.315;41.054
118;435815.889;1296795.698;40.891
119;435807.930;1296806.147;40.642
120;435809.378;1296817.188;43.515
121;435814.509;1296813.259;43.821
122;435812.898;1296812.348;43.728
123;435808.304;1296797.396;43.009
124;435814.236;1296789.201;43.066
125;435825.988;1296799.999;46.391
126;435819.945;1296803.209;43.205
127;435815.022;1296805.090;42.643










ST01;435831.196;1296769.918;47.420
ST02;435864.257;1296723.744;49.098
R002;435954.203;1296706.286;55.192
200;435896.970;1296793.343;52.863
201;435893.161;1296801.108;52.652
202;435890.006;1296807.538;52.395
203;435885.177;1296815.726;52.449
204;435881.273;1296822.158;52.336
205;435877.392;1296830.460;52.438
206;435872.737;1296837.747;52.133
207;435868.705;1296843.421;51.989
208;435891.799;1296813.816;52.858
209;435897.747;1296803.072;53.025
210;435904.079;1296791.672;53.247
211;435912.220;1296777.247;53.516


PP0294;435974.490;1296641.247;56.550
PP3420;436075.527;1296464.149;58.160
